objectid,uid,x,y,island,longitude,latitude
62490,-155.96061_19.60823,-155.96061123,19.60823393,BI,-155.96059674129643,19.60823044858526
62491,-155.96061_19.60845,-155.96061667,19.60845116,BI,-155.9606021796875,19.60844767634894
62492,-155.96062_19.60866,-155.96062467,19.60866706,BI,-155.9606101730629,19.608663578735904
62493,-155.96063_19.60888,-155.9606334,19.608882899999998,BI,-155.96061890209438,19.608879415910252
62494,-155.96092_19.60878,-155.96092021,19.608782339999998,BI,-155.96090571339968,19.608778851335387
62495,-155.96091_19.60840,-155.96091135,19.608406079999998,BI,-155.96089685941672,19.608402597375065
62496,-155.96090_19.60802,-155.96090127000002,19.60802904,BI,-155.9608867731701,19.608025558000424
62497,-155.96090_19.60770,-155.9609081,19.607708950000003,BI,-155.96089360574888,19.60770546874047
62498,-155.96098_19.60735,-155.96098084000002,19.607357099999998,BI,-155.96096635047195,19.60735361534149
62499,-155.96092_19.60713,-155.96092446,19.607137769999998,BI,-155.9609099714711,19.607134281714796
62500,-155.96092_19.60688,-155.9609245,19.60688949,BI,-155.960910005732,19.606886007961897
62501,-155.96113_19.60758,-155.96113234999999,19.6075847,BI,-155.96111786062005,19.607581216215014
62502,-155.96116_19.60787,-155.96116633,19.60787875,BI,-155.96115183942538,19.607875259675932
62503,-155.96134_19.60825,-155.96134849999999,19.60825019,BI,-155.96133400401828,19.60824670243099
62504,-155.96156_19.60812,-155.96156506,19.60812505,BI,-155.9615505695188,19.60812156944778
62505,-155.96161_19.60848,-155.96161214,19.60848039,BI,-155.96159764211072,19.608476900992944
62506,-155.96133_19.60853,-155.96133414,19.60853014,BI,-155.96131965056128,19.608526653678712
62507,-155.96132_19.60879,-155.96132461,19.60879817,BI,-155.9613101174564,19.60879467924896
62508,-155.96161_19.60878,-155.96161105000002,19.60878557,BI,-155.96159655871872,19.608782087012617
62509,-155.96169_19.60922,-155.96169737,19.609222940000002,BI,-155.9616828728349,19.609219456470484
62510,-155.96144_19.60924,-155.96144368,19.60924358,BI,-155.96142918894088,19.60924009432878
62511,-155.96120_19.60926,-155.96120198999998,19.60926933,BI,-155.96118749839428,19.609265841482515
62512,-155.96097_19.60929,-155.96097115,19.609296330000003,BI,-155.960956658171,19.609292841227738
62513,-155.96075_19.60932,-155.96075965,19.609327370000003,BI,-155.96074515201946,19.609323884532746
62514,-155.96055_19.60935,-155.96055912,19.60935108,BI,-155.96054462817432,19.609347590699826
62515,-155.95968_19.60738,-155.95968309,19.60738407,BI,-155.95966859274947,19.60738058849114
62516,-155.95969_19.60761,-155.95969029,19.607612330000002,BI,-155.95967579642624,19.607608841051796
62517,-155.95969_19.60784,-155.9596952,19.60784053,BI,-155.95968070713957,19.607837045852975
62518,-155.95970_19.60806,-155.95970197,19.60806311,BI,-155.95968747349542,19.608059627379724
62519,-155.95970_19.60827,-155.95970788,19.60827869,BI,-155.95969338287975,19.608275199279923
62520,-155.95971_19.60849,-155.95971432,19.60849503,BI,-155.95969982260397,19.60849154293152
62521,-155.95971_19.60870,-155.95971964,19.60870816,BI,-155.95970514808025,19.608704679365754
62522,-155.95973_19.60930,-155.95973959,19.60930636,BI,-155.95972509456428,19.60930287630446
62523,-155.95974_19.60954,-155.95974293999998,19.609545100000002,BI,-155.959728451318,19.60954161661933
62524,-155.95921_19.60953,-155.95921346,19.6095325,BI,-155.9591989662211,19.609529017643748
62525,-155.95921_19.60930,-155.95921244000002,19.60930919,BI,-155.95919794919752,19.609305703733142
62526,-155.95920_19.60908,-155.95920575000002,19.609086970000003,BI,-155.95919125605707,19.609083480092398
62527,-155.95919_19.60886,-155.95919894,19.608862379999998,BI,-155.95918444532788,19.608858897471514
62528,-155.95919_19.60863,-155.9591931,19.60863779,BI,-155.95917860456333,19.608634301445797
62529,-155.95918_19.60841,-155.95918661000002,19.60841697,BI,-155.95917211626218,19.608413489496424
62530,-155.95917_19.60819,-155.9591789,19.60819425,BI,-155.95916440938802,19.608190763060072
62531,-155.95917_19.60796,-155.95917236,19.60796908,BI,-155.9591578706465,19.607965591038752
62532,-155.95916_19.60774,-155.95916635,19.60774734,BI,-155.95915185409245,19.607743851839064
62533,-155.95916_19.60753,-155.95916272,19.607534490000003,BI,-155.95914822595003,19.607531008631028
62534,-155.95913_19.60716,-155.95913950000002,19.60716994,BI,-155.95912500597515,19.60716645256645
62535,-155.95915_19.60694,-155.95915073,19.60694628,BI,-155.95913624150884,19.606942792248777
62536,-155.95876_19.60722,-155.95876583,19.60722649,BI,-155.95875133196841,19.607223002830853
62537,-155.95877_19.60758,-155.95877897,19.607584860000003,BI,-155.9587644738168,19.607581373770934
62538,-155.95877_19.60778,-155.95877468,19.60778277,BI,-155.95876018632973,19.607779284061486
62539,-155.95877_19.60798,-155.95877972,19.60798101,BI,-155.9587652269565,19.60797752708366
62540,-155.95878_19.60817,-155.95878661,19.60817965,BI,-155.95877211961624,19.608176163385394
62541,-155.95879_19.60837,-155.95879301,19.60837708,BI,-155.95877851857958,19.608373597051067
62542,-155.95879_19.60857,-155.95879935,19.60857524,BI,-155.95878486106923,19.60857175283638
62543,-155.95880_19.60877,-155.95880478,19.608770019999998,BI,-155.9587902915389,19.608766536010236
62544,-155.95881_19.60896,-155.95881136,19.608965639999997,BI,-155.9587968712736,19.608962155558945
62545,-155.95881_19.60916,-155.95881694,19.60916617,BI,-155.9588024498424,19.609162684309563
62546,-155.95882_19.60936,-155.95882278,19.609367000000002,BI,-155.95880829044737,19.609363511771345
62547,-155.95883_19.60957,-155.95883437,19.60957109,BI,-155.95881987670975,19.609567600334298
62548,-155.95833_19.60951,-155.95833139,19.60951815,BI,-155.95831689405856,19.609514664586428
62549,-155.95809_19.60949,-155.95809762,19.60949155,BI,-155.95808313090137,19.60948806297038
62550,-155.95831_19.60915,-155.95831582,19.60915715,BI,-155.95830132641743,19.60915366468633
62551,-155.95828_19.60889,-155.95828872,19.60889624,BI,-155.95827422914982,19.608892758011187
62552,-155.95802_19.60886,-155.95802498999998,19.608862289999998,BI,-155.95801050148523,19.608858799311577
62553,-155.95798_19.60862,-155.95798254,19.60862602,BI,-155.9579680433862,19.608622530823126
62554,-155.95826_19.60857,-155.95826276,19.60857984,BI,-155.9582482696471,19.608576353565986
62555,-155.95826_19.60835,-155.95826013,19.60835303,BI,-155.95824563245895,19.608349545980325
62556,-155.95792_19.60834,-155.95792258999998,19.6083411,BI,-155.95790809688887,19.60833761372296
62557,-155.95824_19.60812,-155.95824579,19.608124750000002,BI,-155.95823130133743,19.60812126523677
62558,-155.95785_19.60811,-155.95785132,19.60811978,BI,-155.9578368237191,19.60811629645701
62559,-155.95823_19.60789,-155.95823853000002,19.607899890000002,BI,-155.95822403504417,19.607896403306825
62560,-155.95828_19.60761,-155.95828029,19.60761644,BI,-155.9582658014644,19.607612958651746
62561,-155.95802_19.60746,-155.95802587,19.60746713,BI,-155.95801137302297,19.607463644076955
62562,-155.95795_19.60767,-155.95795813,19.60767972,BI,-155.95794364132178,19.607676238011074
62563,-155.95771_19.60731,-155.95771173999998,19.60731404,BI,-155.95769724997598,19.607310557059506
62564,-155.95799_19.60704,-155.95799829999999,19.60704413,BI,-155.95798380468955,19.60704064871314
62565,-155.95831_19.60711,-155.95831339,19.60711026,BI,-155.9582988999305,19.60710677588908
62566,-155.96485_19.60833,-155.96485637,19.60833886,BI,-155.96484187714685,19.60833537015464
62567,-155.96522_19.60839,-155.9652222,19.60839338,BI,-155.96520770933617,19.60838989916268
62568,-155.96504_19.60806,-155.96504414,19.60806619,BI,-155.96502964935982,19.608062701292113
62569,-155.96486_19.60782,-155.96486847,19.60782203,BI,-155.9648539801949,19.607818546913162
62570,-155.96474_19.60758,-155.96474716,19.607585020000002,BI,-155.9647326626842,19.60758153860726
62571,-155.96462_19.60735,-155.96462370999998,19.607350179999997,BI,-155.9646092195508,19.607346698852997
62572,-155.96450_19.60711,-155.96450255,19.60711646,BI,-155.96448805823178,19.607112972669935
62573,-155.96438_19.60688,-155.96438097,19.60688415,BI,-155.96436647625484,19.606880662936156
62574,-155.96426_19.60665,-155.96426055,19.60665143,BI,-155.96424605304952,19.606647941198755
62575,-155.96409_19.60642,-155.96409031,19.606422130000002,BI,-155.9640758190558,19.60641864469194
62576,-155.96412_19.60603,-155.96412554,19.60603804,BI,-155.9641110485898,19.606034554901374
62577,-155.96437_19.60592,-155.96437514000002,19.60592441,BI,-155.96436064299783,19.605920923113498
62578,-155.96464_19.60598,-155.96464906,19.605985909999998,BI,-155.9646345621196,19.605982427025346
62579,-155.96475_19.60627,-155.96475087,19.606272,BI,-155.9647363731047,19.606268518535398
62580,-155.96487_19.60651,-155.96487211,19.60651716,BI,-155.96485761606155,19.606513671636467
62581,-155.96499_19.60675,-155.9649958,19.60675576,BI,-155.964981311415,19.606752273478886
62582,-155.96510_19.60703,-155.96510421,19.60703989,BI,-155.96508971397535,19.607036402490444
62583,-155.96526_19.60734,-155.9652652,19.607344169999998,BI,-155.96525070433876,19.60734068755154
62584,-155.96550_19.60773,-155.96550861999998,19.60773614,BI,-155.96549413074413,19.607732651511743
62585,-155.96563_19.60797,-155.96563344999998,19.60797974,BI,-155.96561895800463,19.607976252499483
62586,-155.96575_19.60822,-155.96575353,19.60822905,BI,-155.96573903640012,19.60822556433652
62587,-155.96604_19.60778,-155.96604159,19.60778303,BI,-155.96602709481823,19.607779546344695
62588,-155.96591_19.60754,-155.96591269,19.607545140000003,BI,-155.9658982009162,19.60754165264134
62589,-155.96540_19.60656,-155.96540592999997,19.60656027,BI,-155.96539144028716,19.606556781021975
62590,-155.96516_19.60606,-155.96516869,19.606061380000003,BI,-155.96515419798718,19.606057892177116
62591,-155.96506_19.60584,-155.96506907,19.60584076,BI,-155.96505457694428,19.605837272316375
62592,-155.96572_19.60590,-155.96572196,19.60590517,BI,-155.96570746911559,19.60590168626693
62593,-155.96585_19.60617,-155.96585979,19.60617445,BI,-155.96584530144736,19.60617096203714
62594,-155.96599_19.60646,-155.96599327,19.606465240000002,BI,-155.96597877617066,19.60646175467123
62595,-155.96613_19.60674,-155.96613951,19.60674859,BI,-155.9661250166653,19.606745100120225
62596,-155.96628_19.60703,-155.96628690999998,19.60703348,BI,-155.9662724144915,19.60702999602297
62597,-155.96643_19.60731,-155.96643325,19.60731857,BI,-155.96641875755884,19.607315081708514
62598,-155.96660_19.60758,-155.96660345,19.60758068,BI,-155.9665889584087,19.607577190721756
62599,-155.96671_19.60786,-155.96671422,19.607867210000002,BI,-155.9666997291293,19.607863728686937
62600,-155.96706_19.60779,-155.9670663,19.60779471,BI,-155.96705180806018,19.607791220475203
62601,-155.96735_19.60769,-155.96735987,19.60769097,BI,-155.9673453766336,19.60768748187599
62602,-155.96711_19.60745,-155.96711165,19.607456409999998,BI,-155.9670971554686,19.607452927878715
62603,-155.96689_19.60727,-155.96689507,19.60727372,BI,-155.96688057965207,19.607270230164907
62604,-155.96677_19.60705,-155.96677754,19.60705281,BI,-155.96676305046515,19.607049320890376
62605,-155.96666_19.60682,-155.96666526,19.60682873,BI,-155.9666507697351,19.606825244804213
62606,-155.96654_19.60660,-155.96654812,19.60660371,BI,-155.9665336287332,19.606600228287693
62607,-155.96643_19.60637,-155.96643197999998,19.60637995,BI,-155.96641748478575,19.606376461648107
62608,-155.96630_19.60613,-155.96630039,19.60613317,BI,-155.96628590288634,19.60612968532462
62609,-155.96617_19.60585,-155.96617483,19.6058582,BI,-155.96616033830168,19.605854713673754
62610,-155.96556_19.60572,-155.965562,19.60572799,BI,-155.96554750433302,19.605724503009736
62611,-155.96609_19.60562,-155.96609604,19.60562258,BI,-155.96608155021934,19.60561909637617
62612,-155.96650_19.60557,-155.96650798,19.605572849999998,BI,-155.96649348276043,19.605569364764214
62613,-155.96686_19.60582,-155.96686713,19.60582928,BI,-155.96685263919173,19.605825794543883
62614,-155.96725_19.60562,-155.9672532,19.60562567,BI,-155.96723870241175,19.6056221861842
62615,-155.96710_19.60538,-155.96710886,19.60538438,BI,-155.9670943635665,19.605380897035424
62616,-155.96766_19.60534,-155.96766322,19.60534581,BI,-155.96764872925914,19.605342323213424
62617,-155.96793_19.60523,-155.96793995,19.60523501,BI,-155.9679254616712,19.60523152906549
62618,-155.96856_19.60508,-155.9685669,19.60508766,BI,-155.96855240720458,19.605084170879284
62619,-155.96889_19.60501,-155.96889099999999,19.60501431,BI,-155.9688765112924,19.605010826091867
62620,-155.96924_19.60495,-155.96924197,19.60495793,BI,-155.969227482781,19.60495444472077
62621,-155.96938_19.60527,-155.96938412,19.60527111,BI,-155.96936963124872,19.605267621864975
62622,-155.96898_19.60540,-155.96898639999998,19.60540503,BI,-155.96897190528054,19.605401546368
62623,-155.96863_19.60552,-155.96863386,19.60552513,BI,-155.96861936261365,19.605521649106137
62624,-155.96837_19.60565,-155.96837155,19.60565444,BI,-155.96835705933591,19.605650953906526
62625,-155.96796_19.60576,-155.96796949999998,19.605769849999998,BI,-155.96795500374068,19.605766366735665
62626,-155.96817_19.60596,-155.96817237,19.605967399999997,BI,-155.96815787971133,19.60596391502298
62627,-155.96793_19.60648,-155.96793638,19.60648972,BI,-155.96792189022028,19.606486232522638
62628,-155.96770_19.60656,-155.96770055000002,19.60656833,BI,-155.9676860573668,19.606564848185524
62629,-155.96743_19.60601,-155.96743604,19.60601304,BI,-155.96742154437462,19.606009555062506
62630,-155.96703_19.60620,-155.96703208000002,19.60620558,BI,-155.96701758311852,19.60620209811813
62631,-155.96716_19.60642,-155.96716626,19.60642688,BI,-155.9671517704901,19.606423392588376
62632,-155.96728_19.60664,-155.96728367,19.60664689,BI,-155.96726917672675,19.60664340405687
62633,-155.96738_19.60688,-155.96738849,19.60688147,BI,-155.96737399775947,19.606877982810595
62634,-155.96757_19.60707,-155.9675756,19.60707161,BI,-155.96756110871166,19.607068120288616
62635,-155.96789_19.60747,-155.96789660000002,19.60747283,BI,-155.96788210906618,19.607469348675927
62636,-155.96792_19.60783,-155.96792502,19.6078392,BI,-155.96791052766957,19.607835711357605
62637,-155.96762_19.60781,-155.96762442,19.60781004,BI,-155.96760992431447,19.60780655286724
62638,-155.96837_19.60745,-155.96837007,19.607454169999997,BI,-155.96835557852307,19.607450682516202
62639,-155.96837_19.60709,-155.96837334,19.60709507,BI,-155.9683588448861,19.60709158141565
62640,-155.96835_19.60662,-155.96835933,19.60662656,BI,-155.96834483866084,19.606623076473053
62641,-155.96861_19.60667,-155.96861994,19.60667549,BI,-155.96860544464587,19.60667200207258
62642,-155.96889_19.60672,-155.96889238999998,19.60672544,BI,-155.96887789988162,19.60672195463704
62643,-155.96913_19.60687,-155.96913381,19.6068702,BI,-155.96911931892856,19.6068667180629
62644,-155.96922_19.60717,-155.96922308,19.60717698,BI,-155.96920858230752,19.607173494756875
62645,-155.96949_19.60731,-155.96949619,19.60731912,BI,-155.96948169282751,19.607315634583824
62646,-155.96996_19.60750,-155.96996319,19.60750893,BI,-155.96994869569372,19.607505444796093
62647,-155.96973_19.60716,-155.96973036,19.60716141,BI,-155.9697158625021,19.60715792720798
62648,-155.96995_19.60705,-155.96995062,19.60705325,BI,-155.96993613156866,19.607049767050086
62649,-155.96948_19.60649,-155.96948291,19.60649528,BI,-155.9694684215825,19.606491798413273
62650,-155.96965_19.60624,-155.96965226,19.60624069,BI,-155.96963776974147,19.606237209039538
62651,-155.96950_19.60597,-155.96950211,19.6059755,BI,-155.96948762013764,19.605972012406124
62652,-155.96942_19.60574,-155.96942872,19.60574625,BI,-155.96941422404294,19.605742760700902
62653,-155.96906_19.60590,-155.96906464,19.60590083,BI,-155.96905015111315,19.605897341890138
62654,-155.96896_19.60622,-155.96896364,19.606223980000003,BI,-155.9689491510393,19.606220491420764
62655,-155.96868_19.60609,-155.96868071,19.60609664,BI,-155.96866621939856,19.60609315369616
62656,-155.96871_19.60744,-155.96871806000001,19.607442799999998,BI,-155.96870357084882,19.607439318347406
62657,-155.96929_19.60762,-155.96929673,19.607628960000003,BI,-155.96928223686922,19.607625473363303
62658,-155.96961_19.60773,-155.96961750000003,19.60773954,BI,-155.96960300659234,19.607736054739373
62659,-155.95606_19.59074,-155.95606966999998,19.59074669,BI,-155.9560551752232,19.59074320431999
62660,-155.95586_19.59084,-155.95586547000002,19.590840030000003,BI,-155.9558509750739,19.590836538981307
62661,-155.95566_19.59092,-155.95566718,19.59092278,BI,-155.95565268957597,19.590919297838767
62662,-155.95546_19.59098,-155.95546568,19.59098995,BI,-155.95545118458352,19.59098646179962
62663,-155.95526_19.59106,-155.95526809999998,19.59106078,BI,-155.95525360220952,19.591057298165264
62664,-155.95507_19.59113,-155.95507443000002,19.59113092,BI,-155.9550599389987,19.591127435042495
62665,-155.95469_19.59129,-155.95469477,19.59129234,BI,-155.95468027886378,19.59128885291162
62666,-155.95477_19.59209,-155.95477428,19.592091749999998,BI,-155.95475978543402,19.59208826338784
